channels: 1 median: -6.0037106000000005e-05 mean: 8.11298484999e-05 std: 0.000945811053555 modes: -0.001792457
channels: 2 median: 5.321193e-05 mean: 6.45781287445e-05 std: 0.000724495518484 modes: -0.0018782391
channels: 3 median: -3.6627447e-05 mean: 1.14960494401e-05 std: 0.00048872338388 modes: -0.0012445961
channels: 4 median: 1.0330053e-06 mean: 1.46964575766e-05 std: 0.000483049927881 modes: -0.0014524445
channels: 5 median: 4.1859537e-05 mean: 1.24380065949e-05 std: 0.000347870490533 modes: -0.0010265739
channels: 6 median: 2.5187799e-05 mean: -8.48965309939e-06 std: 0.000283846766524 modes: -0.00081476138
channels: 7 median: 1.7140583e-05 mean: 2.67503378741e-05 std: 0.000400766009651 modes: -0.0011504256
channels: 8 median: -4.3644559e-06 mean: -2.88939191043e-05 std: 0.000296825045653 modes: -0.000804813
channels: 9 median: 5.287182300000001e-05 mean: 1.41889866013e-05 std: 0.000330090781831 modes: -0.0010318646
channels: 10 median: 3.0125304000000002e-05 mean: 1.67916904194e-05 std: 0.000249620050356 modes: -0.00060426153
channels: 11 median: 3.8802704e-05 mean: 1.56413469989e-05 std: 0.000219162839641 modes: -0.00056931126
channels: 13 median: 5.3358774000000004e-05 mean: 1.54896725531e-05 std: 0.000276186652275 modes: -0.00075545243
channels: 14 median: 3.1890238e-05 mean: 2.18452766518e-07 std: 0.000341702611685 modes: -0.00098059583
channels: 15 median: 4.1872496e-05 mean: 2.23693667475e-05 std: 0.000254123489613 modes: -0.00070364575
channels: 16 median: 5.255400499999999e-06 mean: 2.88919917073e-05 std: 0.000305256763229 modes:-0.00070771878
channels: 17 median: 5.0652307e-05 mean: 2.47252301681e-05 std: 0.000498268336828 modes: -0.0012759732
channels: 18 median: 1.6613703e-05 mean: 2.62207051036e-06 std: 0.000261374210203 modes: -0.00086787168
