channels: 1 median: 6.923068600000001e-05 mean: 1.36391164077e-05 std: 0.000692249937463 modes: -0.0018476797
channels: 2 median: 3.1453883e-05 mean: 4.24210679603e-05 std: 0.000613798872113 modes: -0.0018900206
channels: 3 median: 1.7594565e-05 mean: -6.75227147578e-06 std: 0.000400446843566 modes: -0.001234484
channels: 4 median: 1.4164958999999999e-05 mean: -1.27256370012e-05 std: 0.000393960608241 modes: -0.0012370778
channels: 5 median: 8.85956705e-06 mean: -1.33039133799e-05 std: 0.000254157375941 modes: -0.00071093242
channels: 6 median: -7.8465337e-06 mean: -2.11108931425e-05 std: 0.000222522805007 modes: -0.00056996255
channels: 7 median: -7.1559193000000005e-06 mean: -1.35736084182e-05 std: 0.000333874561746 modes: -0.00096203783
channels: 8 median: 1.5580359499999997e-05 mean: 2.40214114589e-05 std: 0.000401404564293 modes:-0.0012865586
channels: 9 median: -8.31464925e-06 mean: -1.73306598655e-06 std: 0.000336016553179 modes: -0.0013624658
channels: 10 median: -5.8334270000000006e-05 mean: -2.66459101163e-05 std: 0.000383200046525 modes: -0.0014029163
channels: 11 median: 9.82746245e-05 mean: 4.88902829083e-05 std: 0.000749033166735 modes: -0.0039444854
channels: 13 median: -9.440287599999999e-05 mean: -1.05349451629e-05 std: 0.000418917370517 modes: -0.00090220472
channels: 14 median: -3.20352905e-05 mean: 6.38879329236e-06 std: 0.000954720421045 modes: -0.0026352121
channels: 15 median: 2.7563632e-05 mean: 4.88231897273e-06 std: 0.000249369959498 modes: -0.00072113809
channels: 16 median: 1.7540562999999998e-05 mean: -8.83647012862e-06 std: 0.000317623072523 modes: -0.00088817254
channels: 17 median: -2.46384425e-05 mean: 9.13989827708e-07 std: 0.000482985097303 modes: -0.001473089
channels: 18 median: 1.90023975e-05 mean: -7.85281257159e-06 std: 0.000300982373046 modes: -0.00067913457
