channels: 1 median: 0.000397114155 mean: 0.000272642828349 std: 0.000605455880807 modes: -0.00069472991
channels: 2 median: 6.412116249999999e-05 mean: 0.000328497801526 std: 0.000735410627733 modes: -0.00063081103
channels: 3 median: 0.00019598801 mean: 2.20194328595e-05 std: 0.00049731199761 modes: -0.0011017156
channels: 4 median: 0.00012623153 mean: 0.000125582783519 std: 0.000306541139295 modes: -0.0005540697
channels: 5 median: -7.607639999999998e-07 mean: 4.91514715815e-05 std: 0.000244889931246 modes:-0.00037622626
channels: 6 median: 2.6071554500000002e-05 mean: -6.28981095692e-06 std: 0.000286688998748 modes: -0.00071638031
channels: 7 median: 1.6827065500000003e-05 mean: 7.22181462824e-05 std: 0.000241831076995 modes:-0.00030456693
channels: 8 median: -0.000122880235 mean: 2.87752076407e-05 std: 0.000379193232755 modes: -0.00046274447
channels: 9 median: 8.7797198e-05 mean: 1.59513677217e-05 std: 0.000250793579654 modes: -0.00056739792
channels: 10 median: -3.54650565e-05 mean: 8.78258283881e-06 std: 0.00023966163459 modes: -0.0005787519
channels: 11 median: 3.975922e-06 mean: 2.0066921268e-05 std: 0.000186052988402 modes: -0.00037054627
channels: 13 median: -2.79757955e-05 mean: 9.45777250093e-05 std: 0.00034884333467 modes: -0.00035720007
channels: 14 median: -6.650134299999999e-05 mean: -3.39671265431e-05 std: 0.000265799145137 modes: -0.00047926456
channels: 15 median: 6.85989545e-05 mean: 5.72074730261e-05 std: 0.000194324022006 modes: -0.00032225784
channels: 16 median: 5.64825185e-05 mean: 4.56504002263e-05 std: 0.000407099180436 modes: -0.0007037092
channels: 17 median: 4.9901433e-05 mean: 0.000103040830233 std: 0.000448697401199 modes: -0.0010139212
channels: 18 median: -8.32633415e-05 mean: -4.83941535569e-05 std: 0.000187796889598 modes: -0.00037662938
