channels: 1 median: -1.6857158e-05 mean: -2.77126403613e-05 std: 0.000373113082069 modes: -0.00080535363
channels: 2 median: -3.4319246e-05 mean: -9.23010134301e-05 std: 0.000982376709322 modes: -0.0034271318
channels: 3 median: 2.7471492e-05 mean: 4.50556775926e-05 std: 0.00028906842529 modes: -0.001007131
channels: 4 median: -1.58040775e-05 mean: -3.01447395715e-05 std: 0.000402597712666 modes: -0.0015894985
channels: 5 median: -1.2432764e-06 mean: 9.54594203519e-07 std: 0.000224686550651 modes: -0.00060007768
channels: 6 median: 2.41990585e-06 mean: -7.85519773315e-06 std: 0.000249209175747 modes: -0.00073272974
channels: 7 median: -1.7408753499999998e-05 mean: -2.9782754014e-05 std: 0.000281138409426 modes: -0.00090000738
channels: 8 median: 3.110296e-05 mean: 1.70508762056e-05 std: 0.000359245424883 modes: -0.00080122554
channels: 9 median: -1.4602419500000001e-05 mean: 2.67944150743e-05 std: 0.000263267820661 modes: -0.00050990528
channels: 10 median: -5.33127715e-05 mean: 2.9846017177e-05 std: 0.000373133105524 modes: -0.0009254734
channels: 11 median: 1.4189109500000002e-06 mean: 4.06993204828e-05 std: 0.000295858839346 modes: -0.00066244404
channels: 13 median: -8.830412850000002e-05 mean: -4.30834731796e-05 std: 0.000293902067941 modes: -0.00083668059
channels: 14 median: 1.2666843999999999e-05 mean: 0.000155195213285 std: 0.00075407772095 modes:-0.0011706094
channels: 15 median: -2.5995229500000004e-08 mean: -1.09634600053e-05 std: 0.000179989698317 modes: -0.00045310101
channels: 16 median: -7.7020968e-06 mean: -3.68048622991e-05 std: 0.000456332135704 modes: -0.0018842405
channels: 17 median: 9.467398749999998e-06 mean: 2.81243946799e-06 std: 0.00045265037442 modes: -0.0012372781
channels: 18 median: -1.16859685e-05 mean: 3.35147412452e-05 std: 0.000284840465399 modes: -0.00049075583
