channels: 1 median: -0.00018664643 mean: -0.000228653584695 std: 0.000246669825542 modes: -0.00062135566
channels: 2 median: 0.00042615047999999996 mean: 0.000327905885027 std: 0.000279875705684 modes:-0.00017849165
channels: 3 median: 0.00028626266 mean: 0.000213804095926 std: 0.000177481510033 modes: -4.1363102e-05
channels: 4 median: 0.00023919047 mean: 0.000220737373319 std: 0.000179384283244 modes: -9.3173636e-05
channels: 5 median: 0.00023083935 mean: 0.000191048377996 std: 0.000144754466628 modes: -4.7181082e-05
channels: 6 median: 0.00025682681 mean: 0.000250418260182 std: 0.000227027882085 modes: -8.1781371e-05
channels: 7 median: 0.00023577522000000001 mean: 0.000154544015451 std: 0.000175560994862 modes:-0.00017451769
channels: 8 median: 0.00018231919 mean: 0.000181865023226 std: 0.000168809717769 modes: -0.00018884749
channels: 9 median: 0.00021372312 mean: 0.000226207594584 std: 0.000166733204047 modes: 1.6859345e-05
channels: 10 median: 0.00018174839 mean: 0.000348034790186 std: 0.000288127608032 modes: -1.6380767e-05
channels: 11 median: -4.2668453e-05 mean: -1.42643335753e-05 std: 0.000139855798824 modes: -0.00018995607
channels: 13 median: 0.000303707 mean: 0.000224567437753 std: 0.000220212157771 modes: -0.0001555115
channels: 14 median: -0.00059068063 mean: -0.000508374139351 std: 0.000250409626356 modes: -0.00081573712
channels: 15 median: 1.6970473e-05 mean: 6.44946099931e-05 std: 0.000144166647604 modes: -0.00013114713
channels: 16 median: 0.00031674042000000004 mean: 0.000282751920945 std: 0.000213054157429 modes: -3.2886281e-05
channels: 17 median: -0.0006038316099999999 mean: -0.000406988767314 std: 0.000415949418708 modes: -0.00092392747
channels: 18 median: 5.7066263e-05 mean: 2.89954702981e-05 std: 0.000183470454966 modes: -0.00025716418
