2,1543541183.128,6.9932657e-06,8.9131657e-07,8.2057240e-06,5.1379898e-06,1.1193623e-05,2.6555119e-06,1.8578501e-06,5.4447805e-06,1.6250762e-05,-4.2259940e-06,4.2436100e-06,2.7317251e-06,5.9120748e-06,4.3682899e-08,-1.5884721e-06,-2.3198322e-06,1.8209176e-06,-5.5863387e-07
2,1543541183.256,-2.8722137e-05,-1.9218844e-05,-2.7501337e-05,-1.7465363e-05,-5.8852747e-05,-2.2205848e-05,-3.0945150e-05,-1.9326926e-05,-4.4000375e-05,-3.7205432e-06,-2.9011568e-05,-2.1365313e-05,-4.7382488e-05,-1.4718908e-05,-1.9740723e-05,-9.0729964e-06,-2.3636037e-05,-1.7213359e-05
2,1543541183.384,-6.4123516e-05,-3.9106038e-05,-6.2785592e-05,-3.9924758e-05,-1.2790713e-04,-4.6849767e-05,-6.3451938e-05,-4.3881359e-05,-1.0341611e-04,-3.4934872e-06,-6.1863742e-05,-4.5223314e-05,-9.9821540e-05,-2.9401626e-05,-3.7750757e-05,-1.5764672e-05,-4.8867394e-05,-3.3705437e-05
2,1543541183.512,-9.8963428e-05,-5.8575773e-05,-9.7315118e-05,-6.2117382e-05,-1.9532010e-04,-7.1092887e-05,-9.5419375e-05,-6.8042253e-05,-1.6140105e-04,-3.8070925e-06,-9.3991301e-05,-6.8646543e-05,-1.5082507e-04,-4.3933505e-05,-5.5493547e-05,-2.2335820e-05,-7.3679803e-05,-4.9883245e-05
2,1543541183.64,-1.3300891e-04,-7.7442724e-05,-1.3076579e-04,-8.3927538e-05,-2.6046598e-04,-9.4759089e-05,-1.2661547e-04,-9.1636313e-05,-2.1738393e-04,-4.9130531e-06,-1.2508829e-04,-9.1440314e-05,-1.9983988e-04,-5.8243582e-05,-7.2849041e-05,-2.8726527e-05,-9.7890181e-05,-6.5602420e-05
2,1543541183.768,-1.6603281e-04,-9.5529424e-05,-1.6283400e-04,-1.0524368e-04,-3.2275636e-04,-1.1768067e-04,-1.5681992e-04,-1.1449856e-04,-2.7082628e-04,-7.0446067e-06,-1.5486528e-04,-1.1342124e-04,-2.4635036e-04,-7.2263058e-05,-8.9701942e-05,-3.4885878e-05,-1.2131400e-04,-8.0722850e-05
2,1543541183.896,-1.9781450e-04,-1.1266795e-04,-1.9323709e-04,-1.2595573e-04,-3.8164444e-04,-1.3969540e-04,-1.8581496e-04,-1.3647237e-04,-3.2122704e-04,-1.0419530e-05,-1.8304495e-04,-1.3441553e-04,-2.8987846e-04,-8.5920263e-05,-1.0593139e-04,-4.0759533e-05,-1.4378291e-04,-9.5109666e-05
2,1543541184.024,-2.2815412e-04,-1.2870283e-04,-2.2170879e-04,-1.4595859e-04,-4.3662151e-04,-1.6064975e-04,-2.1340592e-04,-1.5740460e-04,-3.6813170e-04,-1.5227330e-05,-2.0937936e-04,-1.5426321e-04,-3.2999649e-04,-9.9146775e-05,-1.2143253e-04,-4.6295085e-05,-1.6512851e-04,-1.0863316e-04
2,1543541184.152,-2.5685708e-04,-1.4349086e-04,-2.4801079e-04,-1.6515133e-04,-4.8723657e-04,-1.8040117e-04,-2.3940430e-04,-1.7716562e-04,-4.1112801e-04,-2.1632248e-05,-2.3363493e-04,-1.7281101e-04,-3.6632252e-04,-1.1186908e-04,-1.3609395e-04,-5.1446394e-05,-1.8519527e-04,-1.2117537e-04
2,1543541184.28,-2.8375248e-04,-1.5689972e-04,-2.7193458e-04,-1.8344361e-04,-5.3308968e-04,-1.9881739e-04,-2.6364016e-04,-1.9562601e-04,-4.4985843e-04,-2.9764444e-05,-2.5561152e-04,-1.8992784e-04,-3.9853458e-04,-1.2401689e-04,-1.4981792e-04,-5.6170047e-05,-2.0383662e-04,-1.3262339e-04
2,1543541184.408,-3.0868265e-04,-1.6881870e-04,-2.9330354e-04,-2.0074526e-04,-5.7383237e-04,-2.1578018e-04,-2.8596431e-04,-2.1267463e-04,-4.8402083e-04,-3.9716029e-05,-2.7513338e-04,-2.0549423e-04,-4.2636564e-04,-1.3551701e-04,-1.6250805e-04,-6.0428010e-05,-2.2092067e-04,-1.4287783e-04
2,1543541184.536,-3.3151731e-04,-1.7915427e-04,-3.1197505e-04,-2.1698128e-04,-6.0918584e-04,-2.3118463e-04,-3.0624826e-04,-2.2821744e-04,-5.1337830e-04,-5.1550938e-05,-2.9205513e-04,-2.1940893e-04,-4.4961323e-04,-1.4630613e-04,-1.7407841e-04,-6.4184096e-05,-2.3632366e-04,-1.5185286e-04
2,1543541184.664,-3.5213048e-04,-1.8782743e-04,-3.2783145e-04,-2.3207866e-04,-6.3892675e-04,-2.4494357e-04,-3.2437968e-04,-2.4217468e-04,-5.3774513e-04,-6.5287488e-05,-3.0626537e-04,-2.3158976e-04,-4.6812883e-04,-1.5631017e-04,-1.8444566e-04,-6.7408480e-05,-2.4994524e-04,-1.5946824e-04
2,1543541184.792,-3.7043571e-04,-1.9477845e-04,-3.4080108e-04,-2.4597746e-04,-6.6289603e-04,-2.5697885e-04,-3.4026720e-04,-2.5448063e-04,-5.5700331e-04,-8.0906502e-05,-3.1768437e-04,-2.4197240e-04,-4.8183318e-04,-1.6546597e-04,-1.9354407e-04,-7.0072951e-05,-2.6168820e-04,-1.6566287e-04
2,1543541184.92,-3.8635122e-04,-1.9996910e-04,-3.5083853e-04,-2.5862615e-04,-6.8099698e-04,-2.6723661e-04,-3.5384545e-04,-2.6509017e-04,-5.7109213e-04,-9.8345561e-05,-3.2626165e-04,-2.5051410e-04,-4.9070746e-04,-1.7370821e-04,-2.0130373e-04,-7.2160801e-05,-2.7147803e-04,-1.7038317e-04
2,1543541185.048,-3.9982339e-04,-2.0337774e-04,-3.5793881e-04,-2.6997691e-04,-6.9320103e-04,-2.7566898e-04,-3.6506818e-04,-2.7396230e-04,-5.8001489e-04,-1.1750522e-04,-3.3198076e-04,-2.5718677e-04,-4.9479277e-04,-1.8097679e-04,-2.0767265e-04,-7.3652751e-05,-2.7925652e-04,-1.7359250e-04
2,1543541185.176,-4.1082653e-04,-2.0500348e-04,-3.6212715e-04,-2.8000312e-04,-6.9953623e-04,-2.8225259e-04,-3.7391359e-04,-2.8108797e-04,-5.8383809e-04,-1.3824557e-04,-3.3485718e-04,-2.6198314e-04,-4.9419241e-04,-1.8721918e-04,-2.1261204e-04,-7.4542790e-05,-2.8497289e-04,-1.7526743e-04
2,1543541185.304,-4.1934924e-04,-2.0486614e-04,-3.6346714e-04,-2.8867618e-04,-7.0010457e-04,-2.8698050e-04,-3.8037929e-04,-2.8646496e-04,-5.8268744e-04,-1.6039524e-04,-3.3494763e-04,-2.6491933e-04,-4.8906985e-04,-1.9238338e-04,-2.1608429e-04,-7.4825657e-05,-2.8861006e-04,-1.7540243e-04
2,1543541185.432,-4.2540024e-04,-2.0300016e-04,-3.6205223e-04,-2.9598962e-04,-6.9506536e-04,-2.8985724e-04,-3.8448657e-04,-2.9010847e-04,-5.7674636e-04,-1.8374325e-04,-3.3233149e-04,-2.6602540e-04,-4.7964355e-04,-1.9642574e-04,-2.1806985e-04,-7.4506010e-05,-2.9015724e-04,-1.7400319e-04
2,1543541185.56,-4.2901939e-04,-1.9946565e-04,-3.5800558e-04,-3.0194237e-04,-6.8463234e-04,-2.9091109e-04,-3.8627815e-04,-2.9205010e-04,-5.6625088e-04,-2.0805291e-04,-3.2712045e-04,-2.6535030e-04,-4.6618303e-04,-1.9931642e-04,-2.1856313e-04,-7.3586401e-05,-2.8962377e-04,-1.7109328e-04
2,1543541185.688,-4.3025883e-04,-1.9433135e-04,-3.5147893e-04,-3.0654139e-04,-6.6908251e-04,-2.9017753e-04,-3.8581842e-04,-2.9233031e-04,-5.5148819e-04,-2.3305151e-04,-3.1945383e-04,-2.6296073e-04,-4.4900581e-04,-2.0102400e-04,-2.1755995e-04,-7.2080133e-05,-2.8703143e-04,-1.6670370e-04
2,1543541185.816,-4.2919099e-04,-1.8768941e-04,-3.4265139e-04,-3.0980827e-04,-6.4874446e-04,-2.8771369e-04,-3.8319119e-04,-2.9100897e-04,-5.3279341e-04,-2.5845302e-04,-3.0949985e-04,-2.5893745e-04,-4.2847876e-04,-2.0153323e-04,-2.1508208e-04,-7.0004899e-05,-2.8242805e-04,-1.6088625e-04
2,1543541185.944,-4.2590240e-04,-1.7964268e-04,-3.3172162e-04,-3.1176902e-04,-6.2399771e-04,-2.8359011e-04,-3.7849392e-04,-2.8815170e-04,-5.1054277e-04,-2.8393866e-04,-2.9745363e-04,-2.5337900e-04,-4.0500498e-04,-2.0083637e-04,-2.1115252e-04,-6.7382804e-05,-2.7587864e-04,-1.5370412e-04
2,1543541186.072,-4.2051164e-04,-1.7030671e-04,-3.1891471e-04,-3.1246894e-04,-5.9527537e-04,-2.7788989e-04,-3.7184579e-04,-2.8383598e-04,-4.8516085e-04,-3.0918902e-04,-2.8352858e-04,-2.4639443e-04,-3.7902291e-04,-1.9894027e-04,-2.0581602e-04,-6.4238542e-05,-2.6745937e-04,-1.4523669e-04
2,1543541186.2,-4.1313161e-04,-1.5981538e-04,-3.0446850e-04,-3.1195293e-04,-5.6304841e-04,-2.7071364e-04,-3.6338673e-04,-2.7815509e-04,-4.5709134e-04,-3.3386587e-04,-2.6796490e-04,-2.3810864e-04,-3.5099857e-04,-1.9586550e-04,-1.9912474e-04,-6.0602237e-05,-2.5726436e-04,-1.3556999e-04
