2,1543530773.128,-4.8312113e-06,-8.0313424e-07,NaN,-2.7865249e-06,1.5659152e-06,3.0552858e-06,-1.2409970e-05,-3.4741058e-06,3.0630015e-06,-8.9415262e-06,6.3606711e-07,-5.3596506e-07,NaN,4.9293876e-09,1.4440820e-06,2.3241837e-06,-3.9773604e-06,7.0163622e-07
2,1543530773.256,-1.4533666e-06,2.6794696e-06,NaN,-3.3144494e-05,-5.9742820e-06,1.6124428e-05,-1.4215845e-05,-1.6794929e-05,-2.3972732e-05,-2.8619304e-05,-1.3122603e-05,-1.3034144e-05,NaN,-3.8619582e-06,-7.7506465e-06,-8.8338238e-06,9.1171543e-08,9.1533420e-06
2,1543530773.384,1.8944170e-06,6.1172004e-06,NaN,-6.3150175e-05,-1.3454534e-05,2.9057892e-05,-1.6011585e-05,-2.9935076e-05,-5.0708331e-05,-4.7956793e-05,-2.6742093e-05,-2.5196767e-05,NaN,-7.9609117e-06,-1.6737979e-05,-1.9800525e-05,3.8123605e-06,1.7555189e-05
2,1543530773.512,5.1743350e-06,9.4649286e-06,NaN,-9.2477399e-05,-2.0813644e-05,4.1712206e-05,-1.7781735e-05,-4.2724841e-05,-7.6882257e-05,-6.6650457e-05,-4.0104966e-05,-3.6706038e-05,NaN,-1.2512027e-05,-2.5310816e-05,-3.0390494e-05,6.8368367e-06,2.5859305e-05
2,1543530773.64,8.3544201e-06,1.2682577e-05,NaN,-1.2081055e-04,-2.7998640e-05,5.3954300e-05,-1.9509862e-05,-5.5003289e-05,-1.0223767e-04,-8.4404463e-05,-5.3088777e-05,-4.7256217e-05,NaN,-1.7720016e-05,-3.3273081e-05,-4.0428244e-05,8.8390534e-06,3.4020624e-05
2,1543530773.768,1.1404317e-05,1.5725091e-05,NaN,-1.4784376e-04,-3.4952191e-05,6.5652857e-05,-2.1180795e-05,-6.6611166e-05,-1.2653478e-04,-1.0094001e-04,-6.5584311e-05,-5.6556310e-05,NaN,-2.3781184e-05,-4.0446605e-05,-4.9745347e-05,9.5154919e-06,4.1995412e-05
2,1543530773.896,1.4299519e-05,1.8555542e-05,NaN,-1.7329729e-04,-4.1625128e-05,7.6691955e-05,-2.2780141e-05,-7.7407552e-05,-1.4954442e-04,-1.1599412e-04,-7.7480458e-05,-6.4344618e-05,NaN,-3.0871495e-05,-4.6657449e-05,-5.8188474e-05,8.5829952e-06,4.9746566e-05
2,1543530774.024,1.7012571e-05,2.1123980e-05,NaN,-1.9691761e-04,-4.7969828e-05,8.6966284e-05,-2.4302612e-05,-8.7259672e-05,-1.7106012e-04,-1.2932711e-04,-8.8682849e-05,-7.0376809e-05,NaN,-3.9141985e-05,-5.1751613e-05,-6.5613815e-05,5.7923944e-06,5.7234440e-05
2,1543530774.152,1.9520914e-05,2.3393815e-05,NaN,-2.1847067e-04,-5.3940941e-05,9.6384952e-05,-2.5737820e-05,-9.6048105e-05,-1.9089007e-04,-1.4072994e-04,-9.9098128e-05,-7.4445525e-05,NaN,-4.8719096e-05,-5.5595574e-05,-7.1893788e-05,9.4229540e-07,6.4424865e-05
2,1543530774.28,2.1810441e-05,2.5323121e-05,NaN,-2.3775254e-04,-5.9503396e-05,1.0487764e-04,-2.7085940e-05,-1.0367424e-04,-2.0886560e-04,-1.5001342e-04,-1.0865201e-04,-7.6376207e-05,NaN,-5.9703456e-05,-5.8077218e-05,-7.6918914e-05,-6.1372525e-06,7.1293114e-05
