2,1544748016.128,-7.5911003e-06,-5.1534762e-06,-5.4022462e-06,1.6407299e-05,1.4845372e-05,8.4783169e-05,1.5126197e-05,-3.4825116e-06,-1.3409920e-05,1.6340364e-05,-1.5553418e-06,1.2162785e-07,1.9431505e-05,-1.5795698e-05,6.3872690e-06,2.9552732e-05,-1.5935288e-05,5.2022529e-06
2,1544748016.256,-1.1661084e-05,-1.0279057e-05,-7.2747766e-06,3.3519049e-05,3.0026064e-05,1.7185569e-04,3.3028660e-05,-2.7286101e-06,-2.5259966e-05,3.0546591e-05,-2.8150657e-06,3.8986320e-07,3.8507435e-05,-2.7288950e-05,1.8427889e-05,6.5509194e-05,-2.8174763e-05,1.0746275e-05
2,1544748016.384,-1.5163260e-05,-1.5289477e-05,-8.7641783e-06,5.0367467e-05,4.4735560e-05,2.5797437e-04,5.0688741e-05,-2.0085429e-06,-3.6639613e-05,4.5063593e-05,-3.7302057e-06,8.9641566e-07,5.7399153e-05,-3.8407456e-05,3.0056808e-05,9.9734243e-05,-3.9639457e-05,1.6046879e-05
2,1544748016.512,-1.7829305e-05,-2.0131676e-05,-9.6904496e-06,6.6825029e-05,5.8744998e-05,3.4232662e-04,6.7972804e-05,-1.3409964e-06,-4.7330876e-05,6.0027516e-05,-4.1429907e-06,1.7536851e-06,7.6001750e-05,-4.8980241e-05,4.1067200e-05,1.3133344e-04,-4.9975919e-05,2.0984335e-05
2,1544748016.64,-1.9413426e-05,-2.4758072e-05,-9.8861274e-06,8.2753140e-05,7.1829316e-05,4.2411505e-04,8.4755738e-05,-7.4366392e-07,-5.7138957e-05,7.5556192e-05,-3.9050587e-06,3.0579231e-06,9.4206676e-05,-5.8854617e-05,5.1261759e-05,1.5946389e-04,-5.8855134e-05,2.5441212e-05
2,1544748016.768,-1.9701309e-05,-2.9128185e-05,-9.2107539e-06,9.8031924e-05,8.3778017e-05,5.0257467e-04,1.0090682e-04,-2.4012235e-07,-6.5889893e-05,9.1745838e-05,-2.8895738e-06,4.8875622e-06,1.1191276e-04,-6.7895868e-05,6.0451668e-05,1.8334411e-04,-6.5990091e-05,2.9309440e-05
2,1544748016.896,-1.8508850e-05,-3.3210792e-05,-7.5404187e-06,1.1253679e-04,9.4395386e-05,5.7697383e-04,1.1630594e-04,1.3855639e-07,-7.3438190e-05,1.0866818e-04,-9.9423255e-07,7.3008218e-06,1.2901798e-04,-7.5997050e-05,6.8456735e-05,2.0226302e-04,-7.1137234e-05,3.2482094e-05
2,1544748017.024,-1.5693138e-05,-3.6984438e-05,-4.7841595e-06,1.2615386e-04,1.0350677e-04,6.4664998e-04,1.3083381e-04,3.5732259e-07,-7.9671758e-05,1.2635996e-04,1.8602072e-06,1.0332591e-05,1.4542753e-04,-8.3071092e-05,7.5118718e-05,2.1560599e-04,-7.4104129e-05,3.4865432e-05
2,1544748017.152,-1.1146983e-05,-4.0439063e-05,-8.7936093e-07,1.3877601e-04,1.1095985e-04,7.1099721e-04,1.4438193e-04,3.7660200e-07,-8.4514257e-05,1.4482948e-04,5.7220350e-06,1.3995362e-05,1.6104823e-04,-8.9068693e-05,8.0288955e-05,2.2286862e-04,-7.4754666e-05,3.6373101e-05
2,1544748017.28,-4.8193915e-06,-4.3570017e-05,4.2022161e-06,1.5030036e-04,1.1662702e-04,7.6950114e-04,1.5684577e-04,1.4709642e-07,-8.7924018e-05,1.6404710e-04,1.0609496e-05,1.8268149e-05,1.7579462e-04,-9.3971634e-05,8.3840423e-05,2.2365886e-04,-7.3016745e-05,3.6923724e-05
2,1544748017.408,3.2990806e-06,-4.6391589e-05,1.0458961e-05,1.6064075e-04,1.2040141e-04,8.2173577e-04,1.6812902e-04,-3.8572384e-07,-8.9901077e-05,1.8394356e-04,1.6505450e-05,2.3106739e-05,1.8958707e-04,-9.7788841e-05,8.5666761e-05,2.1771318e-04,-6.8876237e-05,3.6455749e-05
2,1544748017.536,1.3171979e-05,-4.8925092e-05,1.7853055e-05,1.6971503e-04,1.2221264e-04,8.6738111e-04,1.7814718e-04,-1.2779726e-06,-9.0485104e-05,2.0441381e-04,2.3365799e-05,2.8439546e-05,2.0235320e-04,-1.0056898e-04,8.5680331e-05,2.0490617e-04,-6.2387699e-05,3.4914567e-05
2,1544748017.664,2.4708132e-05,-5.1205338e-05,2.6308437e-05,1.7745500e-04,1.2201714e-04,9.0621476e-04,1.8682242e-04,-2.5960694e-06,-8.9752859e-05,2.2531791e-04,3.1107942e-05,3.4160053e-05,2.1402990e-04,-1.0239064e-04,8.3822270e-05,1.8524441e-04,-5.3665794e-05,3.2258966e-05
2,1544748017.792,3.7774429e-05,-5.3274154e-05,3.5719098e-05,1.8380542e-04,1.1979307e-04,9.3813060e-04,1.9408981e-04,-4.4077883e-06,-8.7821856e-05,2.4647760e-04,3.9623996e-05,4.0146686e-05,2.2455862e-04,-1.0336663e-04,8.0048594e-05,1.5887023e-04,-4.2888911e-05,2.8463355e-05
2,1544748017.92,5.2190950e-05,-5.5185243e-05,4.5952060e-05,1.8872625e-04,1.1555952e-04,9.6313155e-04,1.9989989e-04,-6.7791648e-06,-8.4842715e-05,2.6768050e-04,4.8768256e-05,4.6242505e-05,2.3389538e-04,-1.0363545e-04,7.4347605e-05,1.2606016e-04,-3.0293486e-05,2.3515940e-05
2,1544748018.048,6.7741086e-05,-5.7004723e-05,5.6838529e-05,1.9218579e-04,1.0936151e-04,9.8132913e-04,2.0421023e-04,-9.7828988e-06,-8.0997263e-05,2.8868654e-04,5.8378719e-05,5.2278254e-05,2.4200405e-04,-1.0336307e-04,6.6732122e-05,8.7211163e-05,-1.6169799e-05,1.7418935e-05
2,1544748018.176,8.4166531e-05,-5.8799764e-05,6.8191606e-05,1.9417025e-04,1.0126798e-04,9.9293748e-04,2.0699717e-04,-1.3484010e-05,-7.6495075e-05,3.0923556e-04,6.8262641e-05,5.8064114e-05,2.4886074e-04,-1.0274292e-04,5.7231595e-05,4.2842461e-05,-8.5418725e-07,1.0190766e-05
2,1544748018.304,1.0117822e-04,-6.0644528e-05,7.9797472e-05,1.9467983e-04,9.1381393e-05,9.9827326e-04,2.0825044e-04,-1.7948472e-05,-7.1573137e-05,3.2904028e-04,7.8208992e-05,6.3395499e-05,2.5444900e-04,-1.0197864e-04,4.5908360e-05,-6.4320534e-06,1.5277126e-05,1.8625932e-06
2,1544748018.432,1.1846704e-04,-6.2618543e-05,9.1432725e-05,1.9373612e-04,7.9828162e-05,9.9773554e-04,2.0797254e-04,-2.3231934e-05,-6.6478889e-05,3.4780698e-04,8.7994347e-05,6.8060792e-05,2.5877132e-04,-1.0129344e-04,3.2843538e-05,-5.9897731e-05,3.1808831e-05,-7.5189537e-06
2,1544748018.56,1.3570517e-04,-6.4801308e-05,1.0285975e-04,1.9136476e-04,6.6759378e-05,9.9180825e-04,2.0618195e-04,-2.9386214e-05,-6.1475490e-05,3.6523043e-04,9.7382632e-05,7.1847942e-05,2.6183520e-04,-1.0091712e-04,1.8144570e-05,-1.1677627e-04,4.8316495e-05,-1.7888849e-05
2,1544748018.688,1.5254915e-04,-6.7272224e-05,1.1383449e-04,1.8761904e-04,5.2345753e-05,9.8103192e-04,2.0291859e-04,-3.6448499e-05,-5.6834742e-05,3.8101387e-04,1.0613676e-04,7.4548261e-05,2.6366435e-04,-1.0108107e-04,1.9371273e-06,-1.7622612e-04,6.4350221e-05,-2.9174760e-05
2,1544748018.816,1.6865879e-04,-7.0105241e-05,1.2411724e-04,1.8256034e-04,3.6779627e-05,9.6600724e-04,1.9822869e-04,-4.4441320e-05,-5.2817239e-05,3.9486395e-04,1.1402051e-04,7.5953612e-05,2.6429258e-04,-1.0201026e-04,-1.5631875e-05,-2.3737428e-04,7.9468431e-05,-4.1283041e-05
2,1544748018.944,1.8370411e-04,-7.3374184e-05,1.3347549e-04,1.7626728e-04,2.0262782e-05,9.4736484e-04,1.9217821e-04,-5.3376072e-05,-4.9680199e-05,4.0650528e-04,1.2080456e-04,7.5879165e-05,2.6376647e-04,-1.0392691e-04,-3.4396446e-05,-2.9931805e-04,9.3234928e-05,-5.4116696e-05
2,1544748019.072,1.9736146e-04,-7.7141442e-05,1.4168702e-04,1.6883374e-04,3.0139647e-06,9.2576293e-04,1.8485631e-04,-6.3246247e-05,-4.7663332e-05,4.1569042e-04,1.2627532e-04,7.4151903e-05,2.6214425e-04,-1.0702757e-04,-5.4173521e-05,-3.6115080e-04,1.0523502e-04,-6.7556080e-05
