2,1544751470.128,2.7187467e-05,6.3725078e-05,5.5459677e-05,4.1795669e-05,6.7568159e-05,1.6560193e-04,9.9928700e-05,3.3116576e-05,4.2502976e-05,6.9167378e-05,5.0584320e-05,6.3606298e-05,4.8469825e-05,6.2049032e-05,9.6801123e-05,1.4170962e-05,4.9719605e-05,1.0098128e-04
2,1544751470.256,2.2113154e-05,9.5562085e-05,8.4787425e-05,2.0817140e-05,1.0461300e-04,2.9429974e-04,1.6568223e-04,4.1426676e-05,5.2680705e-05,1.0927708e-04,6.3209147e-05,8.9444438e-05,7.2054543e-05,8.1224513e-05,1.4417886e-04,-2.6867219e-05,4.7535555e-05,1.5224966e-04
2,1544751470.384,1.8924266e-05,1.2834299e-04,1.1597284e-04,4.3170772e-07,1.4098418e-04,4.2328300e-04,2.3215597e-04,5.0047263e-05,6.3708809e-05,1.4941086e-04,7.5343087e-05,1.1533015e-04,9.6901669e-05,9.9674522e-05,1.8970862e-04,-6.5886088e-05,4.5147131e-05,2.0274504e-04
2,1544751470.512,1.8529081e-05,1.6261193e-04,1.4988342e-04,-1.8988761e-05,1.7633960e-04,5.5232912e-04,2.9956209e-04,5.9132279e-05,7.5994249e-05,1.8952823e-04,8.6744752e-05,1.4127346e-04,1.2359569e-04,1.1706872e-04,2.3248697e-04,-1.0169594e-04,4.2466043e-05,2.5201021e-04
2,1544751470.64,2.1786595e-05,1.9888023e-04,1.8734067e-04,-3.7092639e-05,2.1035604e-04,6.8120833e-04,3.6809960e-04,6.8828340e-05,8.9930669e-05,2.2958887e-04,9.7205768e-05,1.6727536e-04,1.5268940e-04,1.3310580e-04,2.7166007e-04,-1.3315126e-04,3.9416547e-05,2.9961276e-04
2,1544751470.768,2.9485482e-05,2.3764432e-04,2.2911064e-04,-5.3519143e-05,2.4274089e-04,8.0970407e-04,4.3795968e-04,7.9286947e-05,1.0589825e-04,2.6954600e-04,1.0652863e-04,1.9335553e-04,1.8468672e-04,1.4751745e-04,3.0643982e-04,-1.5918282e-04,3.5943369e-05,3.4515336e-04
2,1544751470.896,4.2350835e-05,2.7936214e-04,2.7587963e-04,-6.7942281e-05,2.7324434e-04,9.3759078e-04,5.0931703e-04,9.0639100e-05,1.2424048e-04,3.0935931e-04,1.1455468e-04,2.1952907e-04,2.2003411e-04,1.6008149e-04,3.3612826e-04,-1.7880887e-04,3.2004857e-05,3.8828081e-04
2,1544751471.024,6.1012019e-05,3.2444659e-04,3.2825224e-04,-8.0044600e-05,3.0165698e-04,1.0646635e-03,5.8233901e-04,1.0302351e-04,1.4527798e-04,3.4897958e-04,1.2115418e-04,2.4581992e-04,2.5911952e-04,1.7062853e-04,3.6011662e-04,-1.9114364e-04,2.7591435e-05,4.2869439e-04
2,1544751471.152,8.6009801e-05,3.7326736e-04,3.8672984e-04,-8.9540255e-05,3.2782363e-04,1.1907120e-03,6.5714866e-04,1.1656430e-04,1.6929641e-04,3.8835331e-04,1.2623746e-04,2.7225554e-04,3.0224439e-04,1.7903918e-04,3.7791338e-04,-1.9541512e-04,2.2710468e-05,4.6615239e-04
2,1544751471.28,1.1777245e-04,4.2611320e-04,4.5170973e-04,-9.6169664e-05,3.5164642e-04,1.3155412e-03,7.3385483e-04,1.3137081e-04,1.9654476e-04,4.2743029e-04,1.2975060e-04,2.9887518e-04,3.4963948e-04,1.8525992e-04,3.8915515e-04,-1.9098232e-04,1.7400424e-05,5.0048000e-04
2,1544751471.408,1.5662953e-04,4.8323421e-04,5.2347279e-04,-9.9703102e-05,3.7308675e-04,1.4389489e-03,8.1251748e-04,1.4755188e-04,2.2722964e-04,4.6615681e-04,1.3168706e-04,3.2571709e-04,4.0144246e-04,1.8930103e-04,3.9361234e-04,-1.7733961e-04,1.1726141e-05,5.3157628e-04
2,1544751471.536,2.0279051e-04,5.4478046e-04,6.0218165e-04,-9.9957295e-05,3.9217382e-04,1.5607502e-03,8.9317205e-04,1.6520281e-04,2.6151701e-04,5.0447177e-04,1.3208127e-04,3.5283036e-04,4.5770258e-04,1.9123475e-04,3.9118784e-04,-1.5412486e-04,5.7855386e-06,5.5941334e-04
2,1544751471.664,2.5634686e-04,6.1083963e-04,6.8787113e-04,-9.6773409e-05,4.0899345e-04,1.6807611e-03,9.7581150e-04,1.8440068e-04,2.9952591e-04,5.4231455e-04,1.3100838e-04,3.8026919e-04,5.1837409e-04,1.9119984e-04,3.8193353e-04,-1.2112938e-04,-3.0167055e-07,5.8404298e-04
2,1544751471.792,3.1727698e-04,6.8143423e-04,7.8044931e-04,-9.0053960e-05,4.2370104e-04,1.7988085e-03,1.0603848e-03,2.0521664e-04,3.4133520e-04,5.7961763e-04,1.2859268e-04,4.0808739e-04,5.8331119e-04,1.8939254e-04,3.6603678e-04,-7.8288271e-05,-6.3892526e-06,6.0558197e-04
