2,1543459144.128,-5.4023299e-06,1.0594154e-05,NaN,-2.2839338e-05,-7.7251179e-06,-1.9984536e-05,NaN,-6.1398268e-06,-9.4042925e-06,-1.5636437e-06,NaN,NaN,8.8820198e-06,6.8976027e-07,NaN,-1.3031705e-05,8.8360466e-06,NaN
2,1543459144.256,3.4107929e-05,6.4537970e-05,NaN,-1.0398991e-06,1.1114145e-06,-7.0893361e-06,NaN,1.2284302e-05,2.3120450e-05,2.1900030e-05,NaN,NaN,4.2922689e-05,4.3404132e-05,NaN,1.4009584e-05,3.0328341e-05,NaN
2,1543459144.384,7.3525807e-05,1.1794917e-04,NaN,2.0771016e-05,9.8409946e-06,5.8160226e-06,NaN,3.0434481e-05,5.5221117e-05,4.5107961e-05,NaN,NaN,7.6544602e-05,8.5487824e-05,NaN,4.0846739e-05,5.1596617e-05,NaN
2,1543459144.512,1.1266261e-04,1.7006700e-04,NaN,4.2589163e-05,1.8369930e-05,1.8733355e-05,NaN,4.8029189e-05,8.6436368e-05,6.7778739e-05,NaN,NaN,1.0924390e-04,1.2623034e-04,NaN,6.7242872e-05,7.2407842e-05,NaN
2,1543459144.64,1.5134053e-04,2.2014251e-04,NaN,6.4394379e-05,2.6614684e-05,3.1658630e-05,NaN,6.4795626e-05,1.1631483e-04,8.9638663e-05,NaN,NaN,1.4052498e-04,1.6494819e-04,NaN,9.2963222e-05,9.2532115e-05,NaN
2,1543459144.768,1.8937651e-04,2.6745704e-04,NaN,8.6184016e-05,3.4490640e-05,4.4588494e-05,NaN,8.0474281e-05,1.4443410e-04,1.1042673e-04,NaN,NaN,1.6991480e-04,2.0098822e-04,NaN,1.1778352e-04,1.1176138e-04,NaN
2,1543459144.896,2.2659139e-04,3.1132577e-04,NaN,1.0794092e-04,4.1931893e-05,5.7517409e-05,NaN,9.4839997e-05,1.7040641e-04,1.2990781e-04,NaN,NaN,1.9697173e-04,2.3375891e-04,NaN,1.4149514e-04,1.2991052e-04,NaN
2,1543459145.024,2.6282357e-04,3.5111740e-04,NaN,1.2966002e-04,4.8880182e-05,7.0441165e-05,NaN,1.0768882e-04,1.9388243e-04,1.4785794e-04,NaN,NaN,2.2129554e-04,2.6272907e-04,NaN,1.6390401e-04,1.4682321e-04,NaN
2,1543459145.152,2.9791571e-04,3.8626842e-04,NaN,1.5132938e-04,5.5287295e-05,8.3347237e-05,NaN,1.1885093e-04,2.1456405e-04,1.6409118e-04,NaN,NaN,2.4253120e-04,2.8744602e-04,NaN,1.8483422e-04,1.6237411e-04,NaN
2,1543459145.28,3.3171306e-04,4.1627817e-04,NaN,1.7293287e-04,6.1122155e-05,9.6221476e-05,NaN,1.2819607e-04,2.3220654e-04,1.7844103e-04,NaN,NaN,2.6037896e-04,3.0754335e-04,NaN,2.0413841e-04,1.7647348e-04,NaN
2,1543459145.408,3.6408726e-04,4.4074180e-04,NaN,1.9445654e-04,6.6362059e-05,1.0904970e-04,NaN,1.3562941e-04,2.4662484e-04,1.9077753e-04,NaN,NaN,2.7459810e-04,3.2275650e-04,NaN,2.2168578e-04,1.8907430e-04,NaN
2,1543459145.536,3.9491220e-04,4.5933988e-04,NaN,2.1588629e-04,7.1001938e-05,1.2181079e-04,NaN,1.4110273e-04,2.5770583e-04,2.0101097e-04,NaN,NaN,2.8501861e-04,3.3291912e-04,NaN,2.3737781e-04,2.0016640e-04,NaN
